benchmark\N	16	32	64	128	256	512	1024
mm_mul_simd_ikj	1.521676605	5.198388396	9.338754993	12.79082619	10.88720124	10.93830615	2.225743546
mm_mul_blocked_ikj	1.501182257	4.371383269	8.310838446	14.90042063	11.52090646	8.572663552	7.696214916
mm_mul_var_blocked_ikj	2.239151289	3.433955234	7.542162526	10.23168174	8.730130315	6.773568902	6.56372776
mm_mul_restricted_ikj	2.127328776	4.025508867	6.869597141	11.94728795	9.547001374	10.96063084	2.370971977
mm_mul_simple_ikj	1.418155826	3.30812108	8.339029567	9.339542228	7.965273971	8.338112223	2.410052755
